"plot_name","subplot","direction","vol","plot_id"
"P5","S8","S",0.0639291707774478,"ABG_5"
"P5","S8","W",0.0949538565998153,"ABG_5"
"P5","S9","E",0.0998885229333222,"ABG_5"
"P5","S9","N",0.200997471143328,"ABG_5"
"P5","S9","S",0.159568308723499,"ABG_5"
"P5","S9","W",0.123714362002197,"ABG_5"
"P6","S1","E",0.0573040152734712,"ABG_6"
"P6","S1","N",0.0447116245369246,"ABG_6"
"P6","S1","S",0.127617252798587,"ABG_6"
"P6","S1","W",0.0875148944634233,"ABG_6"
"P6","S2","E",0.120631689372773,"ABG_6"
"P6","S2","N",0.0670794370135521,"ABG_6"
"P6","S2","S",0.174819297645178,"ABG_6"
"P6","S2","W",0.14303695535198,"ABG_6"
"P6","S3","E",0.0521133257074726,"ABG_6"
"P6","S3","N",0.0985544675748578,"ABG_6"
"P6","S3","S",0.132933312210665,"ABG_6"
"P6","S3","W",0.620068088584847,"ABG_6"
"P6","S4","E",0.125063172900717,"ABG_6"
"P6","S4","N",0.175023383827167,"ABG_6"
"P6","S4","S",0.0956639194483133,"ABG_6"
"P6","S4","W",0.100861911945022,"ABG_6"
"P6","S5","E",0.131332256305789,"ABG_6"
"P6","S5","N",0.00689541684017737,"ABG_6"
"P6","S5","S",0.0137690198338148,"ABG_6"
"P6","S5","W",0.335042453745461,"ABG_6"
"P6","S6","E",0.0760222735188158,"ABG_6"
"P6","S6","N",0.0587794698348898,"ABG_6"
"P6","S6","S",0.340414011339318,"ABG_6"
"P6","S6","W",0.0863224692234846,"ABG_6"
"P6","S7","E",0.0428897855049361,"ABG_6"
"P6","S7","N",0.0489959078831237,"ABG_6"
"P6","S7","S",0.0216584609390609,"ABG_6"
"P6","S7","W",0.0707989492396963,"ABG_6"
"P6","S8","E",0.0614754351688015,"ABG_6"
"P6","S8","N",0.0554358100918754,"ABG_6"
"P6","S8","S",0.0321896193769934,"ABG_6"
"P6","S8","W",0.0535569580188468,"ABG_6"
"P6","S9","E",0.141439341037334,"ABG_6"
"P6","S9","N",0.139774513206717,"ABG_6"
"P6","S9","S",0.273935935415536,"ABG_6"
"P6","S9","W",0.232696345331581,"ABG_6"
"P7","S1","E",0.0519562470301413,"ABG_7"
"P7","S1","N",0.0555504605038749,"ABG_7"
"P7","S1","S",0.124552963488599,"ABG_7"
"P7","S1","W",0.0754267093776895,"ABG_7"
"P7","S2","E",0.0534304862352663,"ABG_7"
"P7","S2","N",0.149176309125882,"ABG_7"
"P7","S2","S",0.106530990664554,"ABG_7"
"P7","S2","W",0.0549591505402976,"ABG_7"
"P7","S3","E",0.0264430222398516,"ABG_7"
"P7","S3","N",0.180409263921735,"ABG_7"
"P7","S3","S",0.0235348609279609,"ABG_7"
"P7","S3","W",0.503968064886263,"ABG_7"
"P7","S4","E",0.0263620997960375,"ABG_7"
"P7","S4","N",0.378059110542018,"ABG_7"
"P7","S4","S",0.139421840920769,"ABG_7"
"P7","S4","W",0.106761890931473,"ABG_7"
"P7","S5","E",0.337308334607203,"ABG_7"
"P7","S5","N",0.510920681699957,"ABG_7"
"P7","S5","S",0.083342278639649,"ABG_7"
"P7","S5","W",0.0997132769150263,"ABG_7"
"P7","S6","E",0.0958328644733945,"ABG_7"
"P7","S6","N",0.345279259809949,"ABG_7"
"P7","S6","S",0.135655535932381,"ABG_7"
"P7","S6","W",0.316089081919004,"ABG_7"
"P7","S7","E",0.0741056596264306,"ABG_7"
"P7","S7","N",0.162053083854822,"ABG_7"
"P7","S7","S",0.226318284310047,"ABG_7"
"P7","S7","W",0.0849968373107991,"ABG_7"
"P7","S8","E",0.28577727512481,"ABG_7"
"P7","S8","N",0.330449480582177,"ABG_7"
"P7","S8","S",0.35712324037585,"ABG_7"
"P7","S8","W",0.36247023117542,"ABG_7"
"P7","S9","E",0.093702183227779,"ABG_7"
"P7","S9","N",0.209507046481941,"ABG_7"
"P7","S9","S",0.0555362291021321,"ABG_7"
"P7","S9","W",0.27481891082125,"ABG_7"
"P8","S1","E",0.266422073693921,"ABG_8"
"P8","S1","N",0.23391187383501,"ABG_8"
"P8","S1","S",0.213212085421618,"ABG_8"
"P8","S1","W",0.477570437239824,"ABG_8"
"P8","S2","E",0.226470345263123,"ABG_8"
"P8","S2","N",0.242177232099464,"ABG_8"
"P8","S2","S",0.406860010437221,"ABG_8"
"P8","S2","W",0.141615340605643,"ABG_8"
"P8","S3","E",0.0739413955961686,"ABG_8"
"P8","S3","N",0.179235925992802,"ABG_8"
"P8","S3","S",0.0972961326255615,"ABG_8"
"P8","S3","W",0.260121712065841,"ABG_8"
"P8","S4","E",0.183258397376084,"ABG_8"
"P8","S4","N",0.413199542598937,"ABG_8"
"P8","S4","S",0.132376384082295,"ABG_8"
"P8","S4","W",0.0994681739917316,"ABG_8"
"P8","S5","E",0.136052552226358,"ABG_8"
"P8","S5","N",0.326965231625323,"ABG_8"
"P8","S5","S",0.114092294350094,"ABG_8"
"P8","S5","W",0.34698351550746,"ABG_8"
"P8","S6","E",0.140900458197829,"ABG_8"
"P8","S6","N",0.227251038550889,"ABG_8"
"P8","S6","S",0.0918760389992237,"ABG_8"
"P8","S6","W",0.17401696102466,"ABG_8"
"P8","S7","E",0.0809808118602613,"ABG_8"
"P8","S7","N",0.0858269717537365,"ABG_8"
"P8","S7","S",0.0597458933825601,"ABG_8"
"P8","S7","W",0.0198039754575811,"ABG_8"
"P8","S8","E",0.0790032383663935,"ABG_8"
"P8","S8","N",0.325315995664796,"ABG_8"
"P8","S8","S",0.104540263369266,"ABG_8"
"P8","S8","W",0.101933479725014,"ABG_8"
"P8","S9","E",0.123081177050237,"ABG_8"
"P8","S9","N",0.266869460991313,"ABG_8"
"P8","S9","S",0.343075758364087,"ABG_8"
"P8","S9","W",0.147918126234245,"ABG_8"
"P9","S1","E",0.247394839617452,"ABG_9"
"P9","S1","N",0.176590123856259,"ABG_9"
"P9","S1","S",0.202756056319883,"ABG_9"
"P9","S1","W",0.240856669329733,"ABG_9"
"P9","S2","E",0.184113528862048,"ABG_9"
"P9","S2","N",0.103588478866662,"ABG_9"
"P9","S2","S",0.179487507223642,"ABG_9"
"P9","S2","W",0.132499561470091,"ABG_9"
"P9","S3","E",0.11555454981262,"ABG_9"
"P9","S3","N",0.0832558296014015,"ABG_9"
"P9","S3","S",0.211185413449034,"ABG_9"
"P9","S3","W",0.103388414395973,"ABG_9"
"P9","S4","E",0.335067975815294,"ABG_9"
"P9","S4","N",0.171989720100383,"ABG_9"
"P9","S4","S",0.5891936484555,"ABG_9"
"P9","S4","W",0.374393898033095,"ABG_9"
"P9","S5","E",0.438899195448865,"ABG_9"
"P9","S5","N",0.186696377407311,"ABG_9"
"P9","S5","S",0.480804028481739,"ABG_9"
"P9","S5","W",0.30754891441575,"ABG_9"
"P9","S6","E",0.390962298885746,"ABG_9"
"P9","S6","N",0.34213289546811,"ABG_9"
"P9","S6","S",0.405649453210562,"ABG_9"
"P9","S6","W",0.227810641717122,"ABG_9"
"P9","S7","E",0.0819916332751129,"ABG_9"
"P9","S7","N",0.0893778615846133,"ABG_9"
"P9","S7","S",0.114601470161592,"ABG_9"
"P9","S7","W",0.317476877235716,"ABG_9"
"P9","S8","E",0.221803053984546,"ABG_9"
"P9","S8","N",0.182398341231427,"ABG_9"
"P9","S8","S",0.157006151920438,"ABG_9"
"P9","S8","W",0.116140730700584,"ABG_9"
"P9","S9","E",0.254297109713697,"ABG_9"
"P9","S9","N",0.145083209540478,"ABG_9"
"P9","S9","S",0.0731337097196312,"ABG_9"
"P9","S9","W",0.00348826666666667,"ABG_9"
"S3","S1","E",0.0814951130927947,"TKW_7"
"S3","S1","N",0.143240118746148,"TKW_7"
"S3","S1","S",0.545463844887032,"TKW_7"
"S3","S1","W",0.165906012288795,"TKW_7"
"S3","S2","E",0.0959930354130916,"TKW_7"
"S3","S2","N",0.185304707721365,"TKW_7"
"S3","S2","S",0.485125919700966,"TKW_7"
"S3","S2","W",0.463067104273578,"TKW_7"
"S3","S3","E",0.169403560419219,"TKW_7"
"S3","S3","N",0.111478159667799,"TKW_7"
"S3","S3","S",0.323988419820723,"TKW_7"
"S3","S3","W",0.260770912050891,"TKW_7"
"S3","S4","E",1.02596950585181,"TKW_7"
"S3","S4","N",0.54510416405424,"TKW_7"
"S3","S4","S",0.264963858167493,"TKW_7"
"S3","S4","W",0.455995348399309,"TKW_7"
"S3","S5","E",0.280675004596579,"TKW_7"
"S3","S5","N",0.144582884894348,"TKW_7"
"S3","S5","S",0.15021424651795,"TKW_7"
"S3","S5","W",0.402022928460837,"TKW_7"
"S3","S6","E",0.797069304231039,"TKW_7"
"S3","S6","N",0.440482392605881,"TKW_7"
"S3","S6","S",0.480849672244967,"TKW_7"
"S3","S6","W",0.121012928440847,"TKW_7"
"S3","S7","E",0.104436790808533,"TKW_7"
"S3","S7","N",0.310320275100407,"TKW_7"
"S3","S7","S",0.268423415137107,"TKW_7"
"S3","S7","W",0.232680573453977,"TKW_7"
"S3","S8","E",0.347202415617626,"TKW_7"
"S3","S8","N",0.225016355772038,"TKW_7"
"S3","S8","S",0.507286985281655,"TKW_7"
"S3","S8","W",0.383385811307045,"TKW_7"
"S3","S9","E",0.349517667019543,"TKW_7"
"S3","S9","N",0.197314493191858,"TKW_7"
"S3","S9","S",0.262684263088692,"TKW_7"
"S3","S9","W",0.5295036056899,"TKW_7"
"S5","S1","E",0.378429404300982,"TKW_9"
"S5","S1","N",0.224619028715325,"TKW_9"
"S5","S1","S",0.546684132679181,"TKW_9"
"S5","S1","W",0.370399217385908,"TKW_9"
"S5","S2","E",0.546348103787426,"TKW_9"
"S5","S2","N",0.263094093112495,"TKW_9"
"S5","S2","S",0.377155164614762,"TKW_9"
"S5","S2","W",0.207323404231514,"TKW_9"
"S5","S3","E",0.247445462574039,"TKW_9"
"S5","S3","N",0.168558723177588,"TKW_9"
"S5","S3","S",0.215080844738544,"TKW_9"
"S5","S3","W",0.157890354361346,"TKW_9"
"S5","S4","E",0.10772763899313,"TKW_9"
"S5","S4","N",0.146395699516973,"TKW_9"
"S5","S4","S",0.220114782788876,"TKW_9"
"S5","S4","W",0.108015164659073,"TKW_9"
"S5","S5","E",0.24339390366124,"TKW_9"
"S5","S5","N",0.231508727846518,"TKW_9"
"S5","S5","S",0.250984059432453,"TKW_9"
"S5","S5","W",0.222309058629934,"TKW_9"
"S5","S6","E",0.229065315409103,"TKW_9"
"S5","S6","N",0.664699439039034,"TKW_9"
"S5","S6","S",0.239098907789921,"TKW_9"
"S5","S6","W",0.208636354285603,"TKW_9"
"S5","S7","E",0.393385269564018,"TKW_9"
"S5","S7","N",0.378552417242974,"TKW_9"
"S5","S7","S",0.367855853673481,"TKW_9"
"S5","S7","W",0.507063956134488,"TKW_9"
"S5","S8","E",0.523704898242261,"TKW_9"
"S5","S8","N",0.17034576234406,"TKW_9"
"S5","S8","S",0.376226952586701,"TKW_9"
"S5","S8","W",0.508968679424146,"TKW_9"
"S5","S9","E",0.286063438443246,"TKW_9"
"S5","S9","N",0.205008223835248,"TKW_9"
"S5","S9","S",0.237024771023353,"TKW_9"
"S5","S9","W",0.127008011383479,"TKW_9"
"S7","S1","E",0.387501507520701,"TKW_10"
"S7","S1","N",0.302355577502557,"TKW_10"
"S7","S1","S",0.42245723918177,"TKW_10"
"S7","S1","W",0.498342709521947,"TKW_10"
"S7","S2","E",0.518497134933496,"TKW_10"
"S7","S2","N",0.310712123345346,"TKW_10"
"S7","S2","S",0.325286528123807,"TKW_10"
"S7","S2","W",0.254654216806636,"TKW_10"
"S7","S3","E",0.464038586481706,"TKW_10"
"S7","S3","N",0.286495837709061,"TKW_10"
"S7","S3","S",0.305104081912903,"TKW_10"
"S7","S3","W",0.2580238115796,"TKW_10"
"S7","S4","E",0.690550573962582,"TKW_10"
"S7","S4","N",0.230667269449855,"TKW_10"
"S7","S4","S",0.363529818884556,"TKW_10"
"S7","S4","W",0.248188297729279,"TKW_10"
"S7","S5","E",0.193108672492734,"TKW_10"
"S7","S5","N",0.327231680082945,"TKW_10"
"S7","S5","S",0.240884894860648,"TKW_10"
"S7","S5","W",0.357363406927697,"TKW_10"
"S7","S6","E",0.345588714467902,"TKW_10"
"S7","S6","N",0.286172165373968,"TKW_10"
"S7","S6","S",0.268203012115867,"TKW_10"
"S7","S6","W",0.276802875279885,"TKW_10"
"S7","S7","E",0.282500597290103,"TKW_10"
"S7","S7","N",0.462461479802432,"TKW_10"
"S7","S7","S",0.247844552351487,"TKW_10"
"S7","S7","W",0.459365060691444,"TKW_10"
"S7","S8","E",0.00172533333333333,"TKW_10"
"S7","S8","N",NA,"TKW_10"
"S7","S8","S",NA,"TKW_10"
"S7","S8","W",0.001028,"TKW_10"
"S7","S9","E",0.225384919263992,"TKW_10"
"S7","S9","N",0.14081994924968,"TKW_10"
"S7","S9","S",0.149594356245582,"TKW_10"
"S7","S9","W",0.137797926017751,"TKW_10"
"W11","S1","E",0.22903186011805,"TKW_13"
"W11","S1","N",0.546242405853494,"TKW_13"
"W11","S1","S",0.236419286929334,"TKW_13"
"W11","S1","W",0.28248490786382,"TKW_13"
"W11","S2","E",0.288999789340585,"TKW_13"
"W11","S2","N",0.188958718853212,"TKW_13"
"W11","S2","S",0.190001695394846,"TKW_13"
"W11","S2","W",0.192817307974553,"TKW_13"
"W11","S3","E",0.27918320658475,"TKW_13"
"W11","S3","N",0.161454219043754,"TKW_13"
"W11","S3","S",0.161422275633954,"TKW_13"
"W11","S3","W",0.229690626054888,"TKW_13"
"W11","S4","E",0.275878595537473,"TKW_13"
"W11","S4","N",0.382471618244956,"TKW_13"
"W11","S4","S",0.321913436774294,"TKW_13"
"W11","S4","W",0.675016436184316,"TKW_13"
"W11","S5","E",0.383569383039949,"TKW_13"
"W11","S5","N",0.259014279020163,"TKW_13"
"W11","S5","S",0.312291717171804,"TKW_13"
"W11","S5","W",0.366680907854734,"TKW_13"
"W11","S6","E",0.282849194974869,"TKW_13"
"W11","S6","N",0.295534715382562,"TKW_13"
"W11","S6","S",0.401858856568455,"TKW_13"
"W11","S6","W",0.229172615431933,"TKW_13"
"W11","S7","E",0.326530499954898,"TKW_13"
"W11","S7","N",0.202419525096441,"TKW_13"
"W11","S7","S",0.313053912359014,"TKW_13"
"W11","S7","W",0.401592661286976,"TKW_13"
"W11","S8","E",0.557645089661653,"TKW_13"
"W11","S8","N",0.271965921647688,"TKW_13"
"W11","S8","S",0.375457072515818,"TKW_13"
"W11","S8","W",0.266636604204718,"TKW_13"
"W11","S9","E",0.169409997881064,"TKW_13"
"W11","S9","N",0.28403722397182,"TKW_13"
"W11","S9","S",0.286230341999592,"TKW_13"
"W11","S9","W",0.120855029134894,"TKW_13"
"W18","S1","E",0.244215062224912,"TKW_19"
"W18","S1","N",0.185244387138963,"TKW_19"
"W18","S1","S",0.224090667486268,"TKW_19"
"W18","S1","W",0.172280639593653,"TKW_19"
"W18","S2","E",NA,"TKW_19"
"W18","S2","N",NA,"TKW_19"
"W18","S2","S",NA,"TKW_19"
"W18","S2","W",NA,"TKW_19"
"W18","S3","E",0.316683884957724,"TKW_19"
"W18","S3","N",0.286001364911621,"TKW_19"
"W18","S3","S",0.415633087161581,"TKW_19"
"W18","S3","W",0.275700408204232,"TKW_19"
"W18","S4","E",0.198733711700902,"TKW_19"
"W18","S4","N",0.581450718624452,"TKW_19"
"W18","S4","S",0.228085468306719,"TKW_19"
"W18","S4","W",0.163515766937531,"TKW_19"
"W18","S5","E",0.136114294839186,"TKW_19"
"W18","S5","N",0.177983682441217,"TKW_19"
"W18","S5","S",0.361108944760995,"TKW_19"
"W18","S5","W",0.375187338747395,"TKW_19"
"W18","S6","E",0.189761549856372,"TKW_19"
"W18","S6","N",0.287750608314403,"TKW_19"
"W18","S6","S",0.111454416178015,"TKW_19"
"W18","S6","W",0.301746303193026,"TKW_19"
"W18","S7","E",0.353019014737701,"TKW_19"
"W18","S7","N",0.374901298986079,"TKW_19"
"W18","S7","S",0.258447418198946,"TKW_19"
"W18","S7","W",0.210506763035963,"TKW_19"
"W18","S8","E",0.618888147289326,"TKW_19"
"W18","S8","N",0.551036638826448,"TKW_19"
"W18","S8","S",0.33907937055731,"TKW_19"
"W18","S8","W",0.34559888256839,"TKW_19"
"W18","S9","E",0.213224428281744,"TKW_19"
"W18","S9","N",0.364176680052452,"TKW_19"
"W18","S9","S",0.257514895291417,"TKW_19"
"W18","S9","W",0.208767317437608,"TKW_19"
"W26","S1","E",0.274898616367501,"TKW_21"
"W26","S1","N",0.357488482389853,"TKW_21"
"W26","S1","S",0.243326185345742,"TKW_21"
"W26","S1","W",0.290462190492741,"TKW_21"
"W26","S2","E",0.748457344662543,"TKW_21"
"W26","S2","N",0.212950884317511,"TKW_21"
"W26","S2","S",0.193827634898068,"TKW_21"
"W26","S2","W",0.358341309237909,"TKW_21"
"W26","S3","E",0.352746144526694,"TKW_21"
"W26","S3","N",0.173430484410414,"TKW_21"
"W26","S3","S",0.555833101636498,"TKW_21"
"W26","S3","W",0.321104981026197,"TKW_21"
"W26","S4","E",0.0930338601039192,"TKW_21"
"W26","S4","N",0.0895020215342072,"TKW_21"
"W26","S4","S",0.118848135088617,"TKW_21"
"W26","S4","W",0.10656908762517,"TKW_21"
"W26","S5","E",0.160789468199895,"TKW_21"
"W26","S5","N",0.31922546722282,"TKW_21"
"W26","S5","S",0.648045010382082,"TKW_21"
"W26","S5","W",0.445580831433496,"TKW_21"
"W26","S7","E",0.182808793407283,"TKW_21"
"W26","S7","N",0.133057297637733,"TKW_21"
"W26","S7","S",0.15618795103328,"TKW_21"
"W26","S7","W",0.188881829452966,"TKW_21"
"W26","S8","E",0.0398369403767944,"TKW_21"
"W26","S8","N",0.0705796656607672,"TKW_21"
"W26","S8","S",0.380522649861805,"TKW_21"
"W26","S8","W",0.159299927442321,"TKW_21"
"W26","S9","E",0.129804316974248,"TKW_21"
"W26","S9","N",0.582559968395652,"TKW_21"
"W26","S9","S",0.0641922881500662,"TKW_21"
"W26","S9","W",0.117959555421543,"TKW_21"
"W9","S1","E",0.224350764789644,"TKW_25"
"W9","S1","N",0.324082212730522,"TKW_25"
"W9","S1","S",0.339503900103796,"TKW_25"
"W9","S1","W",0.186076774817703,"TKW_25"
"W9","S2","E",0.331567089441407,"TKW_25"
"W9","S2","N",0.339960069660468,"TKW_25"
"W9","S2","S",0.159474936041547,"TKW_25"
"W9","S2","W",0.382963793437184,"TKW_25"
"W9","S3","E",0.443873073507113,"TKW_25"
"W9","S3","N",0.162879252747905,"TKW_25"
"W9","S3","S",0.181101086400543,"TKW_25"
"W9","S3","W",0.465456212307446,"TKW_25"
"W9","S4","E",0.24678637325803,"TKW_25"
"W9","S4","N",0.318020242864123,"TKW_25"
"W9","S4","S",0.35289427225521,"TKW_25"
"W9","S4","W",0.236653992223964,"TKW_25"
"W9","S5","E",0.611403836336324,"TKW_25"
"W9","S5","N",0.227716131065137,"TKW_25"
"W9","S5","S",0.162760148155445,"TKW_25"
"W9","S5","W",0.347457734993256,"TKW_25"
"W9","S6","E",0.500784882436211,"TKW_25"
"W9","S6","N",0.266150892191482,"TKW_25"
"W9","S6","S",0.170421238361851,"TKW_25"
"W9","S6","W",0.363353128837011,"TKW_25"
"W9","S7","E",0.265435793721159,"TKW_25"
"W9","S7","N",0.24323036666196,"TKW_25"
"W9","S7","S",0.261936963170611,"TKW_25"
"W9","S7","W",0.5327192849284,"TKW_25"
"W9","S8","E",0.00747452646175964,"TKW_25"
"W9","S8","N",0.274524079072515,"TKW_25"
"W9","S8","S",0.287156956036245,"TKW_25"
"W9","S8","W",0.0232141480070792,"TKW_25"
"W9","S9","E",0.339001326725495,"TKW_25"
"W9","S9","N",0.291424536491096,"TKW_25"
"W9","S9","S",0.431323049608847,"TKW_25"
"W9","S9","W",0.218781785275927,"TKW_25"
