"plot_id","plot_name","subplot","target","point_id","lon","lat","ground_elev","antenna_elev","target_offset","target_elev","country","utm","centre"
"ABG_7","P7","S7","T4","P7S7T4",466861.6848,8327345.8751,1282.6258,0.66,0.165,1283.4508,"AGO","33S",FALSE
"ABG_7","P7","S7","TC","P7S7TC",466866.3128,8327340.798,1282.0223,0.665,0.165,1282.8523,"AGO","33S",TRUE
"ABG_7","P7","S8","T1","P7S8T1",466909.1915,8327335.6032,1279.3524,0.686,0.165,1280.2034,"AGO","33S",FALSE
"ABG_7","P7","S8","T2","P7S8T2",466908.5886,8327325.2948,1278.74,0.667,0.165,1279.572,"AGO","33S",FALSE
"ABG_7","P7","S8","T3","P7S8T3",466892.5738,8327325.5485,1279.1776,0.7,0.165,1280.0426,"AGO","33S",FALSE
"ABG_7","P7","S8","T4","P7S8T4",466892.9088,8327340.5893,1279.9294,0.719,0.165,1280.8134,"AGO","33S",FALSE
"ABG_7","P7","S8","TC","P7S8TC",466900.5936,8327331.2568,1279.1593,0.712,0.165,1280.0363,"AGO","33S",TRUE
"ABG_7","P7","S9","T1","P7S9T1",466943.8783,8327336.9642,1281.0434,0.79,0.165,1281.9984,"AGO","33S",FALSE
"ABG_7","P7","S9","T2","P7S9T2",466938.7115,8327318.1972,1279.1848,0.71,0.165,1280.0598,"AGO","33S",FALSE
"ABG_7","P7","S9","T3","P7S9T3",466926.1898,8327324.4762,1279.0357,0.71,0.165,1279.9107,"AGO","33S",FALSE
"ABG_7","P7","S9","T4","P7S9T4",466931.8884,8327339.8392,1280.4174,0.705,0.165,1281.2874,"AGO","33S",FALSE
"ABG_7","P7","S9","TC","P7S9TC",466936.1378,8327331.264,1280.0065,0.683,0.165,1280.8545,"AGO","33S",TRUE
"ABG_8","P8","S1","T1","P8S1T1",486201.3715,8329723.9525,1254.5682,0.649,0.165,1255.3822,"AGO","33S",FALSE
"ABG_8","P8","S1","T2","P8S1T2",486204.3352,8329712.0298,1254.0045,0.682,0.165,1254.8515,"AGO","33S",FALSE
"ABG_8","P8","S1","T3","P8S1T3",486191.6678,8329707.8102,1253.2763,0.681,0.165,1254.1223,"AGO","33S",FALSE
"ABG_8","P8","S1","T4","P8S1T4",486188.2833,8329719.224,1253.9078,0.698,0.165,1254.7708,"AGO","33S",FALSE
"ABG_8","P8","S1","TC","P8S1TC",486195.6709,8329713.3437,1253.8059,0.705,0.165,1254.6759,"AGO","33S",TRUE
"ABG_8","P8","S2","T1","P8S2T1",486225.5386,8329732.3658,1255.4232,0.711,0.165,1256.2992,"AGO","33S",FALSE
"ABG_8","P8","S2","T2","P8S2T2",486234.4405,8329726.4005,1255.2989,0.689,0.165,1256.1529,"AGO","33S",FALSE
"ABG_8","P8","S2","T3","P8S2T3",486231.6443,8329713.0523,1254.5646,0.689,0.165,1255.4186,"AGO","33S",FALSE
"ABG_8","P8","S2","T4","P8S2T4",486218.5445,8329719.3873,1254.6105,0.705,0.165,1255.4805,"AGO","33S",FALSE
"ABG_8","P8","S2","TC","P8S2TC",486228.8593,8329720.247,1254.9045,0.661,0.165,1255.7305,"AGO","33S",TRUE
"ABG_8","P8","S3","T1","P8S3T1",486267.1951,8329740.4916,1256.6029,0.705,0.165,1257.4729,"AGO","33S",FALSE
"ABG_8","P8","S3","T2","P8S3T2",486273.3159,8329726.5753,1255.9147,0.69,0.165,1256.7697,"AGO","33S",FALSE
"ABG_8","P8","S3","T3","P8S3T3",486265.0131,8329720.3671,1255.5392,0.672,0.165,1256.3762,"AGO","33S",FALSE
"ABG_8","P8","S3","T4","P8S3T4",486255.7263,8329734.1949,1256.0859,0.674,0.165,1256.9249,"AGO","33S",FALSE
"ABG_8","P8","S3","TC","P8S3TC",486264.0167,8329727.807,1256.1596,0.7,0.165,1257.0246,"AGO","33S",TRUE
"ABG_8","P8","S4","T1","P8S4T1",486279.0221,8329704.4181,1254.7296,0.696,0.165,1255.5906,"AGO","33S",FALSE
"ABG_8","P8","S4","T2","P8S4T2",486283.2204,8329693.2623,1254.0028,0.705,0.165,1254.8728,"AGO","33S",FALSE
"ABG_8","P8","S4","T3","P8S4T3",486272.2272,8329690.0691,1253.6921,0.682,0.165,1254.5391,"AGO","33S",FALSE
"ABG_8","P8","S4","T4","P8S4T4",486268.4409,8329698.4447,1254.3365,0.672,0.165,1255.1735,"AGO","33S",FALSE
"ABG_8","P8","S4","TC","P8S4TC",486275.567,8329696.7497,1254.3239,0.705,0.165,1255.1939,"AGO","33S",TRUE
"ABG_8","P8","S5","T1","P8S5T1",486239.6886,8329693.2209,1253.4379,0.682,0.165,1254.2849,"AGO","33S",FALSE
"ABG_8","P8","S5","T2","P8S5T2",486245.1544,8329686.5584,1253.0012,0.663,0.165,1253.8292,"AGO","33S",FALSE
"ABG_8","P8","S5","T3","P8S5T3",486240.8643,8329677.9151,1252.0689,0.69,0.165,1252.9239,"AGO","33S",FALSE
"ABG_8","P8","S5","T4","P8S5T4",486233.8488,8329683.1844,1252.348,0.71,0.165,1253.223,"AGO","33S",FALSE
"ABG_8","P8","S5","TC","P8S5TC",486240.6882,8329686.1571,1252.9028,0.65,0.165,1253.7178,"AGO","33S",TRUE
"ABG_8","P8","S6","T1","P8S6T1",486213.7717,8329687.4167,1252.1337,0.665,0.165,1252.9637,"AGO","33S",FALSE
"ABG_8","P8","S6","T2","P8S6T2",486214.5515,8329676.5701,1251.4174,0.656,0.165,1252.2384,"AGO","33S",FALSE
"ABG_8","P8","S6","T3","P8S6T3",486207.9119,8329672.3038,1250.9589,0.676,0.165,1251.7999,"AGO","33S",FALSE
"ABG_8","P8","S6","TC","P8S6TC",486208.1094,8329681.7947,1251.5454,0.695,0.165,1252.4054,"AGO","33S",TRUE
"ABG_8","P8","S7","T1","P8S7T1",486225.2304,8329656.127,1249.4922,0.662,0.165,1250.3192,"AGO","33S",FALSE
"ABG_8","P8","S7","T2","P8S7T2",486233.3739,8329641.4306,1248.6309,0.671,0.165,1249.4669,"AGO","33S",FALSE
"ABG_8","P8","S7","T3","P8S7T3",486217.2017,8329636.7931,1248.3131,0.67,0.165,1249.1481,"AGO","33S",FALSE
"ABG_8","P8","S7","T4","P8S7T4",486209.8564,8329646.5206,1248.6077,0.664,0.165,1249.4367,"AGO","33S",FALSE
"ABG_8","P8","S7","TC","P8S7TC",486221.5616,8329647.652,1248.9034,0.656,0.165,1249.7244,"AGO","33S",TRUE
"ABG_8","P8","S8","T1","P8S8T1",486256.2647,8329660.3784,1249.6094,0.667,0.165,1250.4414,"AGO","33S",FALSE
"ABG_8","P8","S8","T2","P8S8T2",486259.3794,8329644.7239,1248.2405,0.615,0.165,1249.0205,"AGO","33S",FALSE
"ABG_8","P8","S8","T3","P8S8T3",486247.2591,8329643.6068,1248.4653,0.614,0.165,1249.2443,"AGO","33S",FALSE
"ABG_8","P8","S8","T4","P8S8T4",486242.9782,8329653.8402,1249.2037,0.64,0.165,1250.0087,"AGO","33S",FALSE
"ABG_8","P8","S8","TC","P8S8TC",486253.3495,8329653.4244,1248.9545,0.594,0.165,1249.7135,"AGO","33S",TRUE
"ABG_8","P8","S9","T1","P8S9T1",486299.8894,8329664.7505,1250.4763,0.695,0.165,1251.3363,"AGO","33S",FALSE
"ABG_8","P8","S9","T2","P8S9T2",486294.1437,8329652.8934,1248.9472,0.682,0.165,1249.7942,"AGO","33S",FALSE
"ABG_8","P8","S9","T3","P8S9T3",486282.4662,8329656.6098,1249.3901,0.662,0.165,1250.2171,"AGO","33S",FALSE
"ABG_8","P8","S9","T4","P8S9T4",486287.3275,8329666.4081,1250.5386,0.646,0.165,1251.3496,"AGO","33S",FALSE
"ABG_8","P8","S9","TC","P8S9TC",486288.9127,8329661.1888,1249.8855,0.658,0.165,1250.7085,"AGO","33S",TRUE
"ABG_9","P9","S1","T1","P9S1T1",479972.5101,8319909.8947,1254.7313,0.615,0.165,1255.5113,"AGO","33S",FALSE
"ABG_9","P9","S1","T2","P9S1T2",479981.3651,8319897.5427,1253.7644,0.65,0.165,1254.5794,"AGO","33S",FALSE
"ABG_9","P9","S1","T3","P9S1T3",479973.9259,8319887.1011,1253.717,0.635,0.165,1254.517,"AGO","33S",FALSE
"ABG_9","P9","S1","T4","P9S1T4",479960.4366,8319895.9171,1255.7989,0.634,0.165,1256.5979,"AGO","33S",FALSE
"ABG_9","P9","S1","TC","P9S1TC",479970.81,8319899.4567,1255.8649,0.628,0.165,1256.6579,"AGO","33S",TRUE
"ABG_9","P9","S2","T3","P9S2T3",479994.6804,8319916.4629,1254.244,0.63,0.165,1255.039,"AGO","33S",FALSE
"ABG_9","P9","S2","T4","P9S2T4",479981.4083,8319922.423,1254.22,0.601,0.165,1254.986,"AGO","33S",FALSE
"ABG_9","P9","S2","TC","P9S2TC",479993.3489,8319927.5444,1254.1313,0.655,0.165,1254.9513,"AGO","33S",TRUE
"ABG_9","P9","S3","T1","P9S3T1",480017.8226,8319967.2925,1254.5893,0.636,0.165,1255.3903,"AGO","33S",FALSE
"ABG_9","P9","S3","T1","P9S3T1",480036.3832,8319941.3671,1254.1626,0.641,0.165,1254.9686,"AGO","33S",FALSE
"ABG_9","P9","S3","T2","P9S3T2",480029.06,8319954.3907,1254.4499,0.608,0.165,1255.2229,"AGO","33S",FALSE
"ABG_9","P9","S4","T2","P9S4T2",480050.895,8319937.0322,1254.0149,0.629,0.165,1254.8089,"AGO","33S",FALSE
"ABG_9","P9","S4","T3","P9S4T3",480014.6922,8319940.3301,1254.2574,0.615,0.165,1255.0374,"AGO","33S",FALSE
"ABG_9","P9","S4","T4","P9S4T4",480001.232,8319948.7425,1254.458,0.598,0.165,1255.221,"AGO","33S",FALSE
"ABG_9","P9","S4","TC","P9S4TC",480041.6338,8319932.2505,1254.4599,0.654,0.165,1255.2789,"AGO","33S",TRUE
"ABG_9","P9","S5","T1","P9S5T1",480012.9648,8319912.2171,1253.9528,0.598,0.165,1254.7158,"AGO","33S",FALSE
"ABG_9","P9","S5","T2","P9S5T2",480026.0844,8319913.6911,1253.9338,0.612,0.165,1254.7108,"AGO","33S",FALSE
"ABG_9","P9","S5","T4","P9S5T4",480015.7048,8319895.7166,1253.7302,0.634,0.165,1254.5292,"AGO","33S",FALSE
"ABG_9","P9","S5","TC","P9S5TC",480020.262,8319905.3772,1253.7989,0.601,0.165,1254.5649,"AGO","33S",TRUE
"ABG_9","P9","S6","T1","P9S6T1",479996.38,8319887.8606,1253.6199,0.6,0.165,1254.3849,"AGO","33S",FALSE
"ABG_9","P9","S6","T3","P9S6T3",479998.28,8319863.5022,1253.4972,0.582,0.165,1254.2442,"AGO","33S",FALSE
"ABG_9","P9","S6","T4","P9S6T4",479988.9526,8319874.8021,1253.6342,0.597,0.165,1254.3962,"AGO","33S",FALSE
"ABG_9","P9","S6","TC","P9S6TC",479998.8269,8319876.5157,1253.5341,0.595,0.165,1254.2941,"AGO","33S",TRUE
"ABG_9","P9","S7","T1","P9S7T1",480027.9909,8319865.7933,1253.1394,0.53,0.165,1253.8344,"AGO","33S",FALSE
"ABG_9","P9","S7","T2","P9S7T2",480038.3853,8319852.9976,1252.8268,0.639,0.165,1253.6308,"AGO","33S",FALSE
"ABG_9","P9","S7","T3","P9S7T3",480024.6601,8319841.3783,1252.7345,0.635,0.165,1253.5345,"AGO","33S",FALSE
"ABG_9","P9","S7","T4","P9S7T4",480013.3425,8319850.896,1253.0592,0.597,0.165,1253.8212,"AGO","33S",FALSE
"ABG_9","P9","S7","TC","P9S7TC",480026.2225,8319854.6198,1253.0337,0.624,0.165,1253.8227,"AGO","33S",TRUE
"ABG_9","P9","S8","T1","P9S8T1",480046.1719,8319893.2515,1253.406,0.6,0.165,1254.171,"AGO","33S",FALSE
"ABG_9","P9","S8","T2","P9S8T2",480057.1906,8319879.7377,1253.1468,0.621,0.165,1253.9328,"AGO","33S",FALSE
"ABG_9","P9","S8","T3","P9S8T3",480046.5311,8319873.4899,1253.1091,0.67,0.165,1253.9441,"AGO","33S",FALSE
"ABG_9","P9","S8","T4","P9S8T4",480037.0017,8319886.5588,1253.4794,0.635,0.165,1254.2794,"AGO","33S",FALSE
"ABG_9","P9","S9","T1","P9S9T1",480078.136,8319922.6012,1253.6925,0.635,0.165,1254.4925,"AGO","33S",FALSE
"ABG_9","P9","S9","T2","P9S9T2",480080.8192,8319906.8279,1253.3951,0.651,0.165,1254.2111,"AGO","33S",FALSE
"ABG_9","P9","S9","T4","P9S9T4",480065.3242,8319917.402,1253.6738,0.602,0.165,1254.4408,"AGO","33S",FALSE
"ABG_9","P9","S9","TC","P9S9TC",480069.1876,8319911.62,1252.7347,0.586,0.165,1253.4857,"AGO","33S",TRUE
"TKW_7","S3","S1","T1","S3S1T1",511651.7446,9014116.306,116.651,1.325,0.165,118.141,"TZA","37S",FALSE
"TKW_7","S3","S1","T2","S3S1T2",511649.4962,9014108.1136,116.6809,1.293,0.165,118.1389,"TZA","37S",FALSE
"TKW_7","S3","S1","T3","S3S1T3",511635.443,9014110.8888,116.7192,1.165,0.165,118.0492,"TZA","37S",FALSE
"TKW_7","S3","S1","T4","S3S1T4",511641.227,9014120.4589,116.7325,1.345,0.165,118.2425,"TZA","37S",FALSE
"TKW_7","S3","S1","T5","S3S1T5",511643.7296,9014113.996,116.7391,1.254,0.165,118.1581,"TZA","37S",TRUE
"TKW_7","S3","S2","T1","S3S2T1",511687.957,9014117.6856,116.3209,1.26,0.165,117.7459,"TZA","37S",FALSE
"TKW_7","S3","S2","T2","S3S2T2",511687.9871,9014109.0016,116.3944,1.175,0.165,117.7344,"TZA","37S",FALSE
"TKW_7","S3","S2","T3","S3S2T3",511672.3682,9014110.2909,116.4707,1.319,0.165,117.9547,"TZA","37S",FALSE
"TKW_7","S3","S2","T4","S3S2T4",511676.0107,9014120.8401,116.5206,1.309,0.165,117.9946,"TZA","37S",FALSE
"TKW_7","S3","S2","T5","S3S2T5",511678.4549,9014113.68,116.4639,1.353,0.165,117.9819,"TZA","37S",TRUE
"TKW_7","S3","S3","T1","S3S3T1",511720.5704,9014117.9008,116.145,1.314,0.165,117.624,"TZA","37S",FALSE
"TKW_7","S3","S3","T2","S3S3T2",511717.2409,9014104.6749,116.2256,1.276,0.165,117.6666,"TZA","37S",FALSE
"TKW_7","S3","S3","T3","S3S3T3",511708.0841,9014105.6563,116.1302,1.335,0.165,117.6302,"TZA","37S",FALSE
"TKW_7","S3","S3","T4","S3S3T4",511710.7533,9014114.3701,116.288,1.306,0.165,117.759,"TZA","37S",FALSE
"TKW_7","S3","S3","T5","S3S3T5",511713.4039,9014112.8647,116.1859,1.314,0.165,117.6649,"TZA","37S",TRUE
"TKW_7","S3","S4","T1","S3S4T1",511717.2999,9014085.9721,116.1444,1.157,0.165,117.4664,"TZA","37S",FALSE
"TKW_7","S3","S4","T2","S3S4T2",511716.4418,9014069.8787,116.0508,1.296,0.165,117.5118,"TZA","37S",FALSE
"TKW_7","S3","S4","T3","S3S4T3",511704.9265,9014075.6317,116.1525,1.232,0.165,117.5495,"TZA","37S",FALSE
"TKW_7","S3","S4","T4","S3S4T4",511707.3981,9014084.1232,116.3437,1.3,0.165,117.8087,"TZA","37S",FALSE
"TKW_7","S3","S4","T5","S3S4T5",511712.5193,9014077.79,116.1748,1.28,0.165,117.6198,"TZA","37S",TRUE
"TKW_7","S3","S5","T1","S3S5T1",511685.2257,9014081.5306,116.3828,1.295,0.165,117.8428,"TZA","37S",FALSE
"TKW_7","S3","S5","T2","S3S5T2",511680.117,9014069.9005,116.4657,1.3,0.165,117.9307,"TZA","37S",FALSE
"TKW_7","S3","S5","T3","S3S5T3",511671.6157,9014069.6124,116.5194,1.257,0.165,117.9414,"TZA","37S",FALSE
"TKW_7","S3","S5","T4","S3S5T4",511671.7942,9014080.988,116.4906,1.296,0.165,117.9516,"TZA","37S",FALSE
"TKW_7","S3","S6","T1","S3S6T1",511652.3605,9014080.5676,116.6409,1.26,0.165,118.0659,"TZA","37S",FALSE
"TKW_7","S3","S6","T2","S3S6T2",511645.142,9014067.1286,116.7527,1.27,0.165,118.1877,"TZA","37S",FALSE
"TKW_7","S3","S6","T3","S3S6T3",511638.9639,9014070.849,116.766,1.278,0.165,118.209,"TZA","37S",FALSE
"TKW_7","S3","S6","T4","S3S6T4",511637.5391,9014082.6904,116.7219,1.318,0.165,118.2049,"TZA","37S",FALSE
"TKW_7","S3","S6","T5","S3S6T5",511642.75,9014077.339,116.6929,1.283,0.165,118.1409,"TZA","37S",TRUE
"TKW_7","S3","S7","T1","S3S7T1",511646.5631,9014046.3777,116.7197,1.325,0.165,118.2097,"TZA","37S",FALSE
"TKW_7","S3","S7","T2","S3S7T2",511644.2396,9014033.4716,116.7777,1.272,0.165,118.2147,"TZA","37S",FALSE
"TKW_7","S3","S7","T3","S3S7T3",511633.3782,9014041.5237,116.7715,1.258,0.165,118.1945,"TZA","37S",FALSE
"TKW_7","S3","S7","T4","S3S7T4",511633.7861,9014050.2229,116.8,1.235,0.165,118.2,"TZA","37S",FALSE
"TKW_7","S3","S7","T5","S3S7T5",511641.1546,9014042.2961,116.7807,1.286,0.165,118.2317,"TZA","37S",TRUE
"TKW_7","S3","S8","T1","S3S8T1",511681.7028,9014046.6101,116.4858,1.336,0.165,117.9868,"TZA","37S",FALSE
"TKW_7","S3","S8","T2","S3S8T2",511686.4801,9014034.6027,116.3693,1.173,0.165,117.7073,"TZA","37S",FALSE
"TKW_7","S3","S8","T3","S3S8T3",511670.4011,9014035.4866,116.4671,1.348,0.165,117.9801,"TZA","37S",FALSE
"TKW_7","S3","S8","T4","S3S8T4",511671.7808,9014049.6793,116.5291,1.312,0.165,118.0061,"TZA","37S",FALSE
"TKW_7","S3","S8","T5","S3S8T5",511676.0458,9014041.95,116.5079,1.328,0.165,118.0009,"TZA","37S",TRUE
"TKW_7","S3","S9","T1","S3S9T1",511719.1549,9014046.8443,116.2187,1.273,0.165,117.6567,"TZA","37S",FALSE
"TKW_7","S3","S9","T2","S3S9T2",511719.9204,9014037.3664,116.012,1.285,0.165,117.462,"TZA","37S",FALSE
"TKW_7","S3","S9","T3","S3S9T3",511705.8378,9014035.6555,116.1862,1.382,0.165,117.7332,"TZA","37S",FALSE
"TKW_7","S3","S9","T4","S3S9T4",511706.4084,9014051.5526,116.1965,1.311,0.165,117.6725,"TZA","37S",FALSE
"TKW_9","S5","S1","T1","S5S1T1",500370.3023,8996456.1708,155.6043,1.222,0.165,156.9913,"TZA","37S",FALSE
"TKW_9","S5","S1","T2","S5S1T2",500370.5694,8996438.8508,155.4507,1.15,0.165,156.7657,"TZA","37S",FALSE
"TKW_9","S5","S1","T3","S5S1T3",500349.9061,8996443.4219,155.6111,1.305,0.165,157.0811,"TZA","37S",FALSE
"TKW_9","S5","S1","T4","S5S1T4",500349.235,8996461.738,155.7053,1.354,0.165,157.2243,"TZA","37S",FALSE
"TKW_9","S5","S1","T5","S5S1T5",500357.8747,8996454.8638,155.6492,1.13,0.165,156.9442,"TZA","37S",TRUE
"TKW_9","S5","S2","T1","S5S2T1",500402.0864,8996462.6458,155.604,1.13,0.165,156.899,"TZA","37S",FALSE
"TKW_9","S5","S2","T2","S5S2T2",500403.8611,8996446.8845,155.3317,1.21,0.165,156.7067,"TZA","37S",FALSE
"TKW_9","S5","S2","T3","S5S2T3",500385.0608,8996446.4098,155.467,1.19,0.165,156.822,"TZA","37S",FALSE
"TKW_9","S5","S2","T4","S5S2T4",500389.3332,8996464.5896,155.6725,1.341,0.165,157.1785,"TZA","37S",FALSE
"TKW_9","S5","S3","T1","S5S3T1",500431.1349,8996463.1726,155.2255,1.2,0.165,156.5905,"TZA","37S",FALSE
"TKW_9","S5","S3","T3","S5S3T3",500417.7458,8996445.4596,155.2032,1.19,0.165,156.5582,"TZA","37S",FALSE
"TKW_9","S5","S3","T4","S5S3T4",500416.3561,8996460.0336,155.3126,1.227,0.165,156.7046,"TZA","37S",FALSE
"TKW_9","S5","S3","T5","S5S3T5",500427.756,8996454.1059,155.1965,1.27,0.165,156.6315,"TZA","37S",TRUE
"TKW_9","S5","S4","T1","S5S4T1",500437.621,8996428.6073,155.0161,1.29,0.165,156.4711,"TZA","37S",FALSE
"TKW_9","S5","S4","T2","S5S4T2",500436.3606,8996411.3361,154.8805,1.21,0.165,156.2555,"TZA","37S",FALSE
"TKW_9","S5","S4","T3","S5S4T3",500420.9329,8996411.9569,155.1023,1.21,0.165,156.4773,"TZA","37S",FALSE
"TKW_9","S5","S4","T5","S5S4T5",500428.4795,8996419.1328,155.0649,1.3,0.165,156.5299,"TZA","37S",TRUE
"TKW_9","S5","S5","T1","S5S5T1",500401.29,8996429.7726,155.2101,1.26,0.165,156.6351,"TZA","37S",FALSE
"TKW_9","S5","S5","T3","S5S5T3",500384.0057,8996414.2756,155.2381,1.293,0.165,156.6961,"TZA","37S",FALSE
"TKW_9","S5","S5","T4","S5S5T4",500384.1296,8996429.8482,155.3714,1.35,0.165,156.8864,"TZA","37S",FALSE
"TKW_9","S5","S5","T5","S5S5T5",500393.2038,8996419.675,155.2672,1.302,0.165,156.7342,"TZA","37S",TRUE
"TKW_9","S5","S6","T1","S5S6T1",500369.0826,8996424.0035,155.389,1.23,0.165,156.784,"TZA","37S",FALSE
"TKW_9","S5","S6","T2","S5S6T2",500363.2945,8996414.7647,155.3625,1.36,0.165,156.8875,"TZA","37S",FALSE
"TKW_9","S5","S6","T3","S5S6T3",500351.3287,8996411.0435,155.4223,1.245,0.165,156.8323,"TZA","37S",FALSE
"TKW_9","S5","S6","T4","S5S6T4",500351.0345,8996423.1964,155.4736,1.231,0.165,156.8696,"TZA","37S",FALSE
"TKW_9","S5","S6","T5","S5S6T5",500359.8913,8996420.0063,155.4111,1.32,0.165,156.8961,"TZA","37S",TRUE
"TKW_9","S5","S7","T1","S5S7T1",500365.3849,8996390.1497,155.2456,1.315,0.165,156.7256,"TZA","37S",FALSE
"TKW_9","S5","S7","T2","S5S7T2",500365.3973,8996377.3906,155.2482,1.203,0.165,156.6162,"TZA","37S",FALSE
"TKW_9","S5","S7","T3","S5S7T3",500355.53,8996375.1264,155.1671,1.213,0.165,156.5451,"TZA","37S",FALSE
"TKW_9","S5","S7","T4","S5S7T4",500350.1814,8996385.0376,155.3857,1.217,0.165,156.7677,"TZA","37S",FALSE
"TKW_9","S5","S7","T5","S5S7T5",500357.8788,8996383.899,155.2498,1.308,0.165,156.7228,"TZA","37S",TRUE
"TKW_9","S5","S8","T1","S5S8T1",500403.4788,8996384.8117,155.15,1.195,0.165,156.51,"TZA","37S",FALSE
"TKW_9","S5","S8","T2","S5S8T2",500400.3933,8996375.2633,155.1088,1.284,0.165,156.5578,"TZA","37S",FALSE
"TKW_9","S5","S8","T3","S5S8T3",500387.0316,8996375.5865,155.096,1.28,0.165,156.541,"TZA","37S",FALSE
"TKW_9","S5","S8","T4","S5S8T4",500387.2764,8996391.7566,155.1287,1.3,0.165,156.5937,"TZA","37S",FALSE
"TKW_9","S5","S8","T5","S5S8T5",500393.3973,8996383.2998,155.1518,1.28,0.165,156.5968,"TZA","37S",TRUE
"TKW_9","S5","S9","T1","S5S9T1",500433.0122,8996388.9636,154.8185,1.3,0.165,156.2835,"TZA","37S",FALSE
"TKW_9","S5","S9","T1","S5S9T1",500433.0178,8996388.9612,154.829,1.3,0.165,156.294,"TZA","37S",FALSE
"TKW_9","S5","S9","T2","S5S9T2",500431.7046,8996374.0426,154.701,1.215,0.165,156.081,"TZA","37S",FALSE
"TKW_9","S5","S9","T3","S5S9T3",500422.386,8996374.7914,154.7327,1.297,0.165,156.1947,"TZA","37S",FALSE
"TKW_9","S5","S9","T5","S5S9T5",500428.1477,8996383.2469,154.7118,1.309,0.165,156.1858,"TZA","37S",TRUE
"TKW_10","S7","S1","T2","S7S1T2",501522.3534,8984813.1646,103.1141,1.341,0.165,104.6201,"TZA","37S",FALSE
"TKW_10","S7","S1","T3","S7S1T3",501506.2722,8984813.1723,103.2035,1.326,0.165,104.6945,"TZA","37S",FALSE
"TKW_10","S7","S1","T4","S7S1T4",501504.9142,8984827.4006,103.373,1.208,0.165,104.746,"TZA","37S",FALSE
"TKW_10","S7","S2","T1","S7S2T1",501554.5565,8984826.8655,102.9696,1.342,0.165,104.4766,"TZA","37S",FALSE
"TKW_10","S7","S2","T2","S7S2T2",501557.3343,8984813.6022,102.8055,1.175,0.165,104.1455,"TZA","37S",FALSE
"TKW_10","S7","S2","T3","S7S2T3",501544.5251,8984812.4772,102.9329,1.268,0.165,104.3659,"TZA","37S",FALSE
"TKW_10","S7","S2","T4","S7S2T4",501541.9437,8984829.6531,103.0577,1.269,0.165,104.4917,"TZA","37S",FALSE
"TKW_10","S7","S2","T5","S7S2T5",501549.5119,8984819.5815,102.8838,1.36,0.165,104.4088,"TZA","37S",TRUE
"TKW_10","S7","S3","T1","S7S3T1",501588.5633,8984828.6348,102.7751,1.172,0.165,104.1121,"TZA","37S",FALSE
"TKW_10","S7","S3","T2","S7S3T2",501590.5198,8984812.447,102.628,1.31,0.165,104.103,"TZA","37S",FALSE
"TKW_10","S7","S3","T3","S7S3T3",501577.6792,8984811.3303,102.6562,1.218,0.165,104.0392,"TZA","37S",FALSE
"TKW_10","S7","S3","T4","S7S3T4",501577.4704,8984826.5166,102.8226,1.257,0.165,104.2446,"TZA","37S",FALSE
