"plot_id","plot_name","subplot","target","point_id","lon","lat","ground_elev","antenna_elev","target_offset","target_elev","country","utm","centre"
"TKW_10","S7","S3","T5","S7S3T5",501583.6947,8984819.7112,102.7397,1.232,0.165,104.1367,"TZA","37S",TRUE
"TKW_10","S7","S4","T1","S7S4T1",501596.1043,8984789.3927,102.2867,1.233,0.165,103.6847,"TZA","37S",FALSE
"TKW_10","S7","S4","T2","S7S4T2",501591.8944,8984773.8426,102.1371,1.25,0.165,103.5521,"TZA","37S",FALSE
"TKW_10","S7","S4","T3","S7S4T3",501575.5029,8984771.7004,102.2223,1.43,0.165,103.8173,"TZA","37S",FALSE
"TKW_10","S7","S4","T4","S7S4T4",501577.7954,8984792.8939,102.4156,1.252,0.165,103.8326,"TZA","37S",FALSE
"TKW_10","S7","S4","T5","S7S4T5",501583.2952,8984783.9047,102.3027,1.325,0.165,103.7927,"TZA","37S",TRUE
"TKW_10","S7","S5","T1","S7S5T1",501562.2062,8984792.1464,102.5315,1.227,0.165,103.9235,"TZA","37S",FALSE
"TKW_10","S7","S5","T2","S7S5T2",501556.8573,8984774.3836,102.45,1.29,0.165,103.905,"TZA","37S",FALSE
"TKW_10","S7","S5","T3","S7S5T3",501542.0207,8984775.8588,102.5959,1.2,0.165,103.9609,"TZA","37S",FALSE
"TKW_10","S7","S5","T4","S7S5T4",501543.1548,8984794.1129,102.7343,1.277,0.165,104.1763,"TZA","37S",FALSE
"TKW_10","S7","S6","T1","S7S6T1",501522.3074,8984795.7003,102.9093,1.33,0.165,104.4043,"TZA","37S",FALSE
"TKW_10","S7","S6","T2","S7S6T2",501525.2584,8984779.2114,102.7409,1.321,0.165,104.2269,"TZA","37S",FALSE
"TKW_10","S7","S6","T3","S7S6T3",501504.8302,8984776.6564,102.8013,1.251,0.165,104.2173,"TZA","37S",FALSE
"TKW_10","S7","S6","T4","S7S6T4",501503.2196,8984791.0675,103.0306,1.247,0.165,104.4426,"TZA","37S",FALSE
"TKW_10","S7","S7","T1","S7S7T1",501520.7981,8984762.0689,102.5397,1.22,0.165,103.9247,"TZA","37S",FALSE
"TKW_10","S7","S7","T2","S7S7T2",501521.9995,8984742.7597,102.3017,1.327,0.165,103.7937,"TZA","37S",FALSE
"TKW_10","S7","S7","T3","S7S7T3",501503.6921,8984742.3803,102.4387,1.362,0.165,103.9657,"TZA","37S",FALSE
"TKW_10","S7","S7","T4","S7S7T4",501505.9014,8984757.6791,102.507,1.224,0.165,103.896,"TZA","37S",FALSE
"TKW_10","S7","S7","T5","S7S7T5",501513.1961,8984750.9722,102.4293,1.413,0.165,104.0073,"TZA","37S",TRUE
"TKW_10","S7","S8","T1","S7S8T1",501558.1342,8984759.3213,102.2427,1.211,0.165,103.6187,"TZA","37S",FALSE
"TKW_10","S7","S8","T2","S7S8T2",501555.0447,8984737.8729,102.0374,1.332,0.165,103.5344,"TZA","37S",FALSE
"TKW_10","S7","S8","T3","S7S8T3",501542.5379,8984739.2828,102.1199,1.34,0.165,103.6249,"TZA","37S",FALSE
"TKW_10","S7","S8","T4","S7S8T4",501543.1855,8984764.4816,102.441,1.272,0.165,103.878,"TZA","37S",FALSE
"TKW_10","S7","S8","T5","S7S8T5",501593.5178,8984760.2114,101.3847,1.283,0.165,102.8327,"TZA","37S",TRUE
"TKW_10","S7","S9","T1","S7S9T1",501593.5234,8984760.0242,101.9994,1.283,0.165,103.4474,"TZA","37S",FALSE
"TKW_10","S7","S9","T2","S7S9T2",501594.5988,8984741.9734,101.8195,1.37,0.165,103.3545,"TZA","37S",FALSE
"TKW_10","S7","S9","T3","S7S9T3",501573.7369,8984741.5551,101.9234,1.28,0.165,103.3684,"TZA","37S",FALSE
"TKW_10","S7","S9","T4","S7S9T4",501572.4182,8984758.9819,102.1351,1.324,0.165,103.6241,"TZA","37S",FALSE
"TKW_13","W11","S1","T1","W11S1T1",509099.988,9012945.9892,113.547,1.159,0.165,114.871,"TZA","37S",FALSE
"TKW_13","W11","S1","T2","W11S1T2",509098.6044,9012937.9066,113.5406,1.34,0.165,115.0456,"TZA","37S",FALSE
"TKW_13","W11","S1","T3","W11S1T3",509088.6372,9012936.3588,113.2807,1.243,0.165,114.6887,"TZA","37S",FALSE
"TKW_13","W11","S1","T4","W11S1T4",509087.02,9012948.0188,113.5575,1.18,0.165,114.9025,"TZA","37S",FALSE
"TKW_13","W11","S2","T2","W11S2T2",509135.7446,9012933.4025,112.9263,1.174,0.165,114.2653,"TZA","37S",FALSE
"TKW_13","W11","S2","T3","W11S2T3",509123.4193,9012934.8442,113.0331,1.198,0.165,114.3961,"TZA","37S",FALSE
"TKW_13","W11","S2","T5","W11S2T5",509126.9317,9012942.0229,113.1819,1.23,0.165,114.5769,"TZA","37S",TRUE
"TKW_13","W11","S3","T1","W11S3T1",509166.2005,9012947.1055,112.9619,1.22,0.165,114.3469,"TZA","37S",FALSE
"TKW_13","W11","S3","T2","W11S3T2",509169.5058,9012934.2839,112.6662,1.35,0.165,114.1812,"TZA","37S",FALSE
"TKW_13","W11","S3","T3","W11S3T3",509155.481,9012936.4783,112.8569,1.14,0.165,114.1619,"TZA","37S",FALSE
"TKW_13","W11","S3","T4","W11S3T4",509157.9615,9012947.9439,113.0818,1.27,0.165,114.5168,"TZA","37S",FALSE
"TKW_13","W11","S3","T5","W11S3T5",509162.9299,9012941.7259,112.898,1.19,0.165,114.253,"TZA","37S",TRUE
"TKW_13","W11","S4","T1","W11S4T1",509170.6741,9012908.5023,112.4233,1.19,0.165,113.7783,"TZA","37S",FALSE
"TKW_13","W11","S4","T2","W11S4T2",509169.3254,9012899.9163,112.2807,1.25,0.165,113.6957,"TZA","37S",FALSE
"TKW_13","W11","S4","T3","W11S4T3",509155.9939,9012898.7618,112.4048,1.165,0.165,113.7348,"TZA","37S",FALSE
"TKW_13","W11","S4","T5","W11S4T5",509162.9934,9012906.6742,112.5858,1.14,0.165,113.8908,"TZA","37S",TRUE
"TKW_13","W11","S5","T1","W11S5T1",509132.3168,9012911.5205,112.5731,1.095,0.165,113.8331,"TZA","37S",FALSE
"TKW_13","W11","S5","T3","W11S5T3",509119.822,9012899.4124,112.3156,1.256,0.165,113.7366,"TZA","37S",FALSE
"TKW_13","W11","S5","T4","W11S5T4",509120.8089,9012914.1538,112.5925,1.165,0.165,113.9225,"TZA","37S",FALSE
"TKW_13","W11","S5","T5","W11S5T5",509126.6555,9012907.1124,112.4324,1.252,0.165,113.8494,"TZA","37S",TRUE
"TKW_13","W11","S6","T1","W11S6T1",509101.4724,9012913.1695,112.8147,1.192,0.165,114.1717,"TZA","37S",FALSE
"TKW_13","W11","S6","T2","W11S6T2",509098.7695,9012899.8828,112.5255,1.246,0.165,113.9365,"TZA","37S",FALSE
"TKW_13","W11","S6","T3","W11S6T3",509083.6412,9012901.7134,112.9485,1.267,0.165,114.3805,"TZA","37S",FALSE
"TKW_13","W11","S6","T4","W11S6T4",509087.7746,9012916.6748,112.9628,1.279,0.165,114.4068,"TZA","37S",FALSE
"TKW_13","W11","S6","T5","W11S6T5",509094.0339,9012906.8757,112.7636,1.201,0.165,114.1296,"TZA","37S",TRUE
"TKW_13","W11","S7","T2","W11S7T2",509099.5401,9012865.5044,111.9038,1.275,0.165,113.3438,"TZA","37S",FALSE
"TKW_13","W11","S7","T3","W11S7T3",509087.2929,9012865.0247,111.9634,1.255,0.165,113.3834,"TZA","37S",FALSE
"TKW_13","W11","S7","T4","W11S7T4",509085.5361,9012875.0424,112.1339,1.213,0.165,113.5119,"TZA","37S",FALSE
"TKW_13","W11","S8","T1","W11S8T1",509132.8103,9012874.8966,112.1945,1.273,0.165,113.6325,"TZA","37S",FALSE
"TKW_13","W11","S8","T2","W11S8T2",509133.3937,9012864.0702,112.9689,1.268,0.165,114.4019,"TZA","37S",FALSE
"TKW_13","W11","S8","T3","W11S8T3",509120.9911,9012866.7418,112.0588,1.196,0.165,113.4198,"TZA","37S",FALSE
"TKW_13","W11","S8","T4","W11S8T4",509123.0978,9012872.9411,112.2997,1.251,0.165,113.7157,"TZA","37S",FALSE
"TKW_13","W11","S8","T5","W11S8T5",509126.6102,9012871.5094,112.1934,1.366,0.165,113.7244,"TZA","37S",TRUE
"TKW_13","W11","S9","T1","W11S9T1",509169.4734,9012880.2366,111.8465,1.275,0.165,113.2865,"TZA","37S",FALSE
"TKW_13","W11","S9","T2","W11S9T2",509169.544,9012863.6515,111.6029,1.162,0.165,112.9299,"TZA","37S",FALSE
"TKW_13","W11","S9","T3","W11S9T3",509155.7938,9012863.9331,111.6205,1.233,0.165,113.0185,"TZA","37S",FALSE
"TKW_13","W11","S9","T4","W11S9T4",509153.9755,9012876.817,111.85,1.15,0.165,113.165,"TZA","37S",FALSE
"TKW_13","W11","S9","T5","W11S9T5",509163.9129,9012871.7149,112.7516,1.236,0.165,114.1526,"TZA","37S",TRUE
"TKW_19","W18","S1","T1","W18S1T1",501234.1159,8994149.8477,137.3554,0.961,0.165,138.4814,"TZA","37S",FALSE
"TKW_19","W18","S1","T2","W18S1T2",501237.4011,8994137.4835,137.1466,1.028,0.165,138.3396,"TZA","37S",FALSE
"TKW_19","W18","S1","T3","W18S1T3",501219.9144,8994135.7517,137.3002,1.09,0.165,138.5552,"TZA","37S",FALSE
"TKW_19","W18","S1","T4","W18S1T4",501219.6408,8994146.5038,137.5303,0.981,0.165,138.6763,"TZA","37S",FALSE
"TKW_19","W18","S1","T5","W18S1T5",501230.5485,8994145.3878,137.8418,1.145,0.165,139.1518,"TZA","37S",TRUE
"TKW_19","W18","S2","T1","W18S2T1",501273.9025,8994148.7496,136.6709,1.076,0.165,137.9119,"TZA","37S",FALSE
"TKW_19","W18","S2","T2","W18S2T2",501272.9635,8994135.0988,136.4353,1.11,0.165,137.7103,"TZA","37S",FALSE
"TKW_19","W18","S2","T3","W18S2T3",501256.583,8994134.5131,136.7304,1.057,0.165,137.9524,"TZA","37S",FALSE
"TKW_19","W18","S2","T4","W18S2T4",501256.598,8994152.9262,137.0885,1.053,0.165,138.3065,"TZA","37S",FALSE
"TKW_19","W18","S2","T5","W18S2T5",501265.5307,8994144.1173,136.7527,1.02,0.165,137.9377,"TZA","37S",TRUE
"TKW_19","W18","S3","T2","W18S3T2",501306.469,8994132.4436,135.7466,1.24,0.165,137.1516,"TZA","37S",FALSE
"TKW_19","W18","S3","T3","W18S3T3",501294.3571,8994133.3052,136.0439,0.955,0.165,137.1639,"TZA","37S",FALSE
"TKW_19","W18","S3","T4","W18S3T4",501288.9998,8994149.5754,136.6025,1.064,0.165,137.8315,"TZA","37S",FALSE
"TKW_19","W18","S3","T5","W18S3T5",501300.5856,8994142.7658,136.0552,1.2,0.165,137.4202,"TZA","37S",TRUE
"TKW_19","W18","S4","T1","W18S4T1",501312.4133,8994112.1758,135.3432,1.1,0.165,136.6082,"TZA","37S",FALSE
"TKW_19","W18","S4","T2","W18S4T2",501307.8859,8994096.6218,135.0298,1.25,0.165,136.4448,"TZA","37S",FALSE
"TKW_19","W18","S4","T3","W18S4T3",501291.6175,8994101.4046,135.4737,1.211,0.165,136.8497,"TZA","37S",FALSE
"TKW_19","W18","S4","T4","W18S4T4",501296.3244,8994117.7916,135.6492,1.091,0.165,136.9052,"TZA","37S",FALSE
"TKW_19","W18","S4","T5","W18S4T5",501302.2695,8994107.5145,135.379,1.034,0.165,136.578,"TZA","37S",TRUE
"TKW_19","W18","S5","T1","W18S5T1",501276.3717,8994115.7615,135.9956,1.18,0.165,137.3406,"TZA","37S",FALSE
"TKW_19","W18","S5","T2","W18S5T2",501274.11,8994097.3076,135.6788,1.201,0.165,137.0448,"TZA","37S",FALSE
"TKW_19","W18","S5","T3","W18S5T3",501261.8868,8994101.5041,135.9378,1.215,0.165,137.3178,"TZA","37S",FALSE
"TKW_19","W18","S5","T5","W18S5T5",501266.1416,8994108.9006,136.0421,1.245,0.165,137.4521,"TZA","37S",TRUE
"TKW_19","W18","S6","T1","W18S6T1",501244.4373,8994109.6602,136.4542,1.34,0.165,137.9592,"TZA","37S",FALSE
"TKW_19","W18","S6","T2","W18S6T2",501240.9735,8994098.5235,136.2301,0.955,0.165,137.3501,"TZA","37S",FALSE
"TKW_19","W18","S6","T3","W18S6T3",501224.3659,8994101.9531,136.575,1.114,0.165,137.854,"TZA","37S",FALSE
"TKW_19","W18","S6","T4","W18S6T4",501226.9837,8994115.2282,136.7704,1.14,0.165,138.0754,"TZA","37S",FALSE
"TKW_19","W18","S6","T5","W18S6T5",501231.773,8994108.6942,136.5876,1.236,0.165,137.9886,"TZA","37S",TRUE
"TKW_19","W18","S7","T1","W18S7T1",501243.4041,8994080.9628,135.7846,1.182,0.165,137.1316,"TZA","37S",FALSE
"TKW_19","W18","S7","T2","W18S7T2",501244.734,8994069.229,135.5668,1.083,0.165,136.8148,"TZA","37S",FALSE
"TKW_19","W18","S7","T3","W18S7T3",501227.6472,8994063.4415,135.6694,1.14,0.165,136.9744,"TZA","37S",FALSE
"TKW_19","W18","S7","T4","W18S7T4",501222.3633,8994079.7749,136.0484,1.208,0.165,137.4214,"TZA","37S",FALSE
"TKW_19","W18","S7","T5","W18S7T5",501232.8067,8994073.7313,135.7965,1.182,0.165,137.1435,"TZA","37S",TRUE
"TKW_19","W18","S8","T1","W18S8T1",501276.7115,8994082.9317,135.3227,1.293,0.165,136.7807,"TZA","37S",FALSE
"TKW_19","W18","S8","T3","W18S8T3",501259.5519,8994068.2501,135.3262,1.285,0.165,136.7762,"TZA","37S",FALSE
"TKW_19","W18","S8","T4","W18S8T4",501255.4025,8994080.8857,135.5773,1.35,0.165,137.0923,"TZA","37S",FALSE
"TKW_19","W18","S9","T1","W18S9T1",501312.2133,8994080.17,134.7621,1.342,0.165,136.2691,"TZA","37S",FALSE
"TKW_19","W18","S9","T2","W18S9T2",501312.0175,8994067.7974,134.5195,1.35,0.165,136.0345,"TZA","37S",FALSE
"TKW_19","W18","S9","T3","W18S9T3",501293.6813,8994066.9172,134.2855,1.68,0.165,136.1305,"TZA","37S",FALSE
"TKW_19","W18","S9","T4","W18S9T4",501295.3572,8994081.8581,135.052,1.25,0.165,136.467,"TZA","37S",FALSE
"TKW_19","W18","S9","T5","W18S9T5",501302.9813,8994072.4653,134.7938,1.232,0.165,136.1908,"TZA","37S",TRUE
"TKW_21","W26","S1","T1","W26S1T1",500635.1324,8975463.2138,148.5685,1.284,0.165,150.0175,"TZA","37S",FALSE
"TKW_21","W26","S1","T2","W26S1T2",500632.3271,8975455.479,148.0257,1.24,0.165,149.4307,"TZA","37S",FALSE
"TKW_21","W26","S1","T3","W26S1T3",500622.6666,8975454.2474,146.679,1.22,0.165,148.064,"TZA","37S",FALSE
"TKW_21","W26","S1","T4","W26S1T4",500619.9992,8975465.4471,147.6827,1.264,0.165,149.1117,"TZA","37S",FALSE
"TKW_21","W26","S1","T5","W26S1T5",500625.361,8975459.5694,147.5712,1.125,0.165,148.8612,"TZA","37S",TRUE
"TKW_21","W26","S2","T1","W26S2T1",500669.123,8975470.4401,147.688,1.235,0.165,149.088,"TZA","37S",FALSE
"TKW_21","W26","S2","T2","W26S2T2",500666.7462,8975456.5296,148.4711,1.3,0.165,149.9361,"TZA","37S",FALSE
"TKW_21","W26","S2","T3","W26S2T3",500659.0509,8975453.6339,146.75,1.1,0.165,148.015,"TZA","37S",FALSE
"TKW_21","W26","S2","T4","W26S2T4",500657.5814,8975465.3192,147.3611,1.297,0.165,148.8231,"TZA","37S",FALSE
"TKW_21","W26","S2","T5","W26S2T5",500663.0563,8975460.318,147.5413,1.195,0.165,148.9013,"TZA","37S",TRUE
"TKW_21","W26","S3","T1","W26S3T1",500706.4196,8975471.2892,147.1649,1.26,0.165,148.5899,"TZA","37S",FALSE
"TKW_21","W26","S3","T2","W26S3T2",500703.7524,8975461.3832,147.1771,1.305,0.165,148.6471,"TZA","37S",FALSE
"TKW_21","W26","S3","T3","W26S3T3",500692.0839,8975458.5881,147.11,1.209,0.165,148.484,"TZA","37S",FALSE
"TKW_21","W26","S3","T4","W26S3T4",500692.6385,8975470.3112,145.6242,1.185,0.165,146.9742,"TZA","37S",FALSE
"TKW_21","W26","S3","T5","W26S3T5",500697.648,8975461.7875,150.1987,1.224,0.165,151.5877,"TZA","37S",TRUE
"TKW_21","W26","S4","T1","W26S4T1",500706.481,8975436.1522,147.0603,1.19,0.165,148.4153,"TZA","37S",FALSE
"TKW_21","W26","S4","T2","W26S4T2",500708.604,8975423.9628,146.9027,1.31,0.165,148.3777,"TZA","37S",FALSE
"TKW_21","W26","S4","T3","W26S4T3",500695.7815,8975419.4307,147.0952,1.113,0.165,148.3732,"TZA","37S",FALSE
"TKW_21","W26","S4","T4","W26S4T4",500689.5648,8975429.5491,149.0596,1.199,0.165,150.4236,"TZA","37S",FALSE
"TKW_21","W26","S4","T5","W26S4T5",500698.468,8975428.0694,148.4485,1.28,0.165,149.8935,"TZA","37S",TRUE
"TKW_21","W26","S5","T1","W26S5T1",500671.1344,8975435.1727,147.5333,1.28,0.165,148.9783,"TZA","37S",FALSE
"TKW_21","W26","S5","T2","W26S5T2",500669.2254,8975423.6346,147.5605,1.274,0.165,148.9995,"TZA","37S",FALSE
"TKW_21","W26","S5","T3","W26S5T3",500662.4067,8975425.1167,147.6257,1.201,0.165,148.9917,"TZA","37S",FALSE
"TKW_21","W26","S5","T4","W26S5T4",500661.5912,8975436.4021,147.9243,1.339,0.165,149.4283,"TZA","37S",FALSE
"TKW_21","W26","S5","T5","W26S5T5",500664.0117,8975425.8486,147.59,1.25,0.165,149.005,"TZA","37S",TRUE
"TKW_21","W26","S7","T1","W26S7T1",500634.2107,8975392.6171,148.1512,1.28,0.165,149.5962,"TZA","37S",FALSE
"TKW_21","W26","S7","T2","W26S7T2",500636.5849,8975384.0899,148.098,1.277,0.165,149.54,"TZA","37S",FALSE
"TKW_21","W26","S7","T3","W26S7T3",500622.9624,8975383.4916,149.0004,1.225,0.165,150.3904,"TZA","37S",FALSE
"TKW_21","W26","S7","T4","W26S7T4",500627.2618,8975391.8491,149.0725,1.17,0.165,150.4075,"TZA","37S",FALSE
"TKW_21","W26","S7","T5","W26S7T5",500629.4388,8975389.1423,148.2017,1.24,0.165,149.6067,"TZA","37S",TRUE
"TKW_21","W26","S8","T1","W26S8T1",500670.604,8975395.8765,147.4253,1.24,0.165,148.8303,"TZA","37S",FALSE
"TKW_21","W26","S8","T2","W26S8T2",500668.9427,8975381.9451,147.9967,1.228,0.165,149.3897,"TZA","37S",FALSE
"TKW_21","W26","S8","T3","W26S8T3",500654.7468,8975382.5665,146.572,1.271,0.165,148.008,"TZA","37S",FALSE
"TKW_21","W26","S8","T4","W26S8T4",500654.7223,8975392.2115,147.6813,1.228,0.165,149.0743,"TZA","37S",FALSE
"TKW_21","W26","S8","T5","W26S8T5",500663.2515,8975390.9383,147.3129,1.228,0.165,148.7059,"TZA","37S",TRUE
"TKW_21","W26","S9","T1","W26S9T1",500706.9946,8975397.186,145.1793,1.25,0.165,146.5943,"TZA","37S",FALSE
"TKW_21","W26","S9","T2","W26S9T2",500707.4089,8975384.0626,143.3366,1.22,0.165,144.7216,"TZA","37S",FALSE
"TKW_21","W26","S9","T3","W26S9T3",500694.9553,8975380.8853,149.0604,1.149,0.165,150.3744,"TZA","37S",FALSE
"TKW_21","W26","S9","T4","W26S9T4",500695.1284,8975395.9619,141.9524,1.245,0.165,143.3624,"TZA","37S",FALSE
"TKW_21","W26","S9","T5","W26S9T5",500699.1587,8975391.6107,146.7293,1.22,0.165,148.1143,"TZA","37S",TRUE
"TKW_25","W9","S1","T1","W9S1T1",505266.459,9013165.1192,97.7167,1.21,0.165,99.0917,"TZA","37S",FALSE
"TKW_25","W9","S1","T2","W9S1T2",505266.6701,9013155.5501,97.3256,1.182,0.165,98.6726,"TZA","37S",FALSE
"TKW_25","W9","S1","T3","W9S1T3",505251.6049,9013156.2232,97.1338,1.34,0.165,98.6388,"TZA","37S",FALSE
"TKW_25","W9","S1","T4","W9S1T4",505253.605,9013164.0978,97.6936,1.255,0.165,99.1136,"TZA","37S",FALSE
"TKW_25","W9","S1","T5","W9S1T5",505259.7969,9013160.1501,97.429,1.235,0.165,98.829,"TZA","37S",TRUE
"TKW_25","W9","S2","T1","W9S2T1",505300.1641,9013166.7878,97.8909,1.255,0.165,99.3109,"TZA","37S",FALSE
"TKW_25","W9","S2","T2","W9S2T2",505301.4771,9013152.4593,97.4159,1.236,0.165,98.8169,"TZA","37S",FALSE
"TKW_25","W9","S2","T3","W9S2T3",505289.6601,9013152.3507,97.3142,1.322,0.165,98.8012,"TZA","37S",FALSE
"TKW_25","W9","S2","T4","W9S2T4",505288.8601,9013167.2745,97.8305,1.156,0.165,99.1515,"TZA","37S",FALSE
"TKW_25","W9","S2","T5","W9S2T5",505294.2162,9013160.1718,97.6817,1.158,0.165,99.0047,"TZA","37S",TRUE
"TKW_25","W9","S3","T1","W9S3T1",505331.9875,9013167.0756,98.2376,1.295,0.165,99.6976,"TZA","37S",FALSE
"TKW_25","W9","S3","T2","W9S3T2",505335.1733,9013150.8574,97.7167,1.308,0.165,99.1897,"TZA","37S",FALSE
"TKW_25","W9","S3","T3","W9S3T3",505324.5915,9013150.2302,97.8437,1.273,0.165,99.2817,"TZA","37S",FALSE
"TKW_25","W9","S3","T4","W9S3T4",505324.2907,9013161.467,98.9295,1.312,0.165,100.4065,"TZA","37S",FALSE
"TKW_25","W9","S4","T1","W9S4T1",505338.5718,9013127.8136,96.9483,1.277,0.165,98.3903,"TZA","37S",FALSE
"TKW_25","W9","S4","T2","W9S4T2",505335.4027,9013116.9833,96.63,1.324,0.165,98.119,"TZA","37S",FALSE
"TKW_25","W9","S4","T3","W9S4T3",505324.6535,9013118.3059,96.5008,1.208,0.165,97.8738,"TZA","37S",FALSE
"TKW_25","W9","S4","T4","W9S4T4",505325.1848,9013130.0065,96.9723,1.284,0.165,98.4213,"TZA","37S",FALSE
"TKW_25","W9","S5","T1","W9S5T1",505300.1718,9013134.2978,96.8359,1.247,0.165,98.2479,"TZA","37S",FALSE
"TKW_25","W9","S5","T2","W9S5T2",505303.5776,9013120.0637,96.5078,1.328,0.165,98.0008,"TZA","37S",FALSE
"TKW_25","W9","S5","T3","W9S5T3",505288.2491,9013119.2324,96.2623,1.328,0.165,97.7553,"TZA","37S",FALSE
"TKW_25","W9","S5","T4","W9S5T4",505288.1367,9013133.629,96.7029,1.231,0.165,98.0989,"TZA","37S",FALSE
"TKW_25","W9","S6","T1","W9S6T1",505265.4397,9013133.186,96.4696,1.279,0.165,97.9136,"TZA","37S",FALSE
"TKW_25","W9","S6","T2","W9S6T2",505264.8523,9013123.3149,96.4575,1.225,0.165,97.8475,"TZA","37S",FALSE
"TKW_25","W9","S6","T3","W9S6T3",505255.6303,9013120.6275,96.3624,1.229,0.165,97.7564,"TZA","37S",FALSE
"TKW_25","W9","S6","T4","W9S6T4",505254.2249,9013133.8663,96.3121,1.315,0.165,97.7921,"TZA","37S",FALSE
"TKW_25","W9","S6","T5","W9S6T5",505259.0318,9013125.7108,96.424,1.235,0.165,97.824,"TZA","37S",TRUE
"TKW_25","W9","S7","T1","W9S7T1",505267.0201,9013095.8337,95.4682,1.257,0.165,96.8902,"TZA","37S",FALSE
"TKW_25","W9","S7","T2","W9S7T2",505265.8019,9013083.6892,95.0535,1.314,0.165,96.5325,"TZA","37S",FALSE
"TKW_25","W9","S7","T3","W9S7T3",505252.5951,9013086.7322,95.0684,1.355,0.165,96.5884,"TZA","37S",FALSE
"TKW_25","W9","S7","T4","W9S7T4",505256.0093,9013097.4681,95.4363,1.321,0.165,96.9223,"TZA","37S",FALSE
"TKW_25","W9","S7","T5","W9S7T5",505260.506,9013090.2172,95.2294,1.172,0.165,96.5664,"TZA","37S",TRUE
"TKW_25","W9","S8","T1","W9S8T1",505300.5839,9013096.7494,95.8441,1.341,0.165,97.3501,"TZA","37S",FALSE
"TKW_25","W9","S8","T2","W9S8T2",505301.605,9013083.3683,95.3758,1.215,0.165,96.7558,"TZA","37S",FALSE
"TKW_25","W9","S8","T3","W9S8T3",505290.3982,9013084.2046,95.2485,1.273,0.165,96.6865,"TZA","37S",FALSE
"TKW_25","W9","S8","T4","W9S8T4",505289.4747,9013094.8366,95.6327,1.33,0.165,97.1277,"TZA","37S",FALSE
"TKW_25","W9","S9","T1","W9S9T1",505338.5714,9013095.7539,96.0216,1.252,0.165,97.4386,"TZA","37S",FALSE
"TKW_25","W9","S9","T2","W9S9T2",505336.0552,9013082.6508,95.6033,1.3,0.165,97.0683,"TZA","37S",FALSE
"TKW_25","W9","S9","T3","W9S9T3",505326.6758,9013083.4251,95.5724,1.271,0.165,97.0084,"TZA","37S",FALSE
"TKW_25","W9","S9","T4","W9S9T4",505324.808,9013096.8185,95.9067,1.202,0.165,97.2737,"TZA","37S",FALSE
